"assembly"	"sample"	"design"	"raw total sequences"	"filtered sequences"	"sequences"	"is sorted"	"1st fragments"	"last fragments"	"reads mapped"	"reads mapped and paired"	"reads unmapped"	"reads properly paired"	"reads paired"	"reads duplicated"	"reads MQ0"	"reads QC failed"	"non-primary alignments"	"supplementary alignments"	"total length"	"total first fragment length"	"total last fragment length"	"bases mapped"	"bases mapped (cigar)"	"bases trimmed"	"bases duplicated"	"mismatches"	"error rate"	"average length"	"average first fragment length"	"average last fragment length"	"maximum length"	"maximum first fragment length"	"maximum last fragment length"	"average quality"	"insert size average"	"insert size standard deviation"	"inward oriented pairs"	"outward oriented pairs"	"pairs with other orientation"	"pairs on different chromosomes"	"percentage of properly paired reads (%)"
"T2T-CHM13"	"HG03977"	"1kGP WGS
long-read"	12825220	0	12825220	1	12825220	0	12177780	0	647446	0	0	0	139108	0	3524224	2789775	68340280000	68340280000	0	66120640000	65126440000	0	0	4070454000	0.06250078	5329	5329	0	1044564	1044564	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG03990"	"1kGP WGS
long-read"	8666413	0	8666413	1	8666413	0	8228760	0	437653	0	0	0	111832	0	2670278	1817268	47568420000	47568420000	0	45924020000	45071840000	0	0	2621780000	0.05816892	5489	5489	0	399245	399245	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG03999"	"1kGP WGS
long-read"	4252722	0	4252722	1	4252722	0	4046998	0	205724	0	0	0	44492	0	1244369	919178	34469750000	34469750000	0	33586340000	33004020000	0	0	1851165000	0.05608908	8105	8105	0	1327055	1327055	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG04006"	"1kGP WGS
long-read"	8481449	0	8481449	1	8481449	0	8096530	0	384919	0	0	0	105621	0	2604154	1907889	47350840000	47350840000	0	45885650000	45081990000	0	0	2463531000	0.05464556	5583	5583	0	633909	633909	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG04014"	"1kGP WGS
long-read"	2345035	0	2345035	1	2345035	0	2220968	0	124067	0	0	0	18278	0	676679	442607	28953240000	28953240000	0	28041380000	27455910000	0	0	1576169000	0.05740727	12347	12347	0	988944	988944	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG04015"	"1kGP WGS
long-read"	2532960	0	2532960	1	2532960	0	2405430	0	127530	0	0	0	22515	0	725824	518628	32220850000	32220850000	0	31286550000	30541830000	0	0	1865890000	0.06109294	12721	12721	0	334445	334445	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG04017"	"1kGP WGS
long-read"	5115257	0	5115257	1	5115257	0	4899390	0	215867	0	0	0	56371	0	1579567	1113060	45968110000	45968110000	0	44885410000	44192040000	0	0	2393446000	0.05416011	8986	8986	0	1354227	1354227	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG04018"	"1kGP WGS
long-read"	2029562	0	2029562	1	2029562	0	1937831	0	91731	0	0	0	18360	0	604039	522757	28351670000	28351670000	0	27709870000	27200260000	0	0	1624083000	0.05970839	13969	13969	0	1010766	1010766	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG04020"	"1kGP WGS
long-read"	9887175	0	9887175	1	9887175	0	9541030	0	346145	0	0	0	132914	0	2957599	1534783	62942890000	62942890000	0	61425430000	60578370000	0	0	2930323000	0.04837243	6366	6366	0	448947	448947	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG04022"	"1kGP WGS
long-read"	2035872	0	2035872	1	2035872	0	1946367	0	89505	0	0	0	18883	0	665194	450855	26965690000	26965690000	0	26329620000	25827610000	0	0	1576456000	0.06103763	13245	13245	0	546231	546231	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG04024"	"1kGP WGS
long-read"	3526619	0	3526619	1	3526619	0	3378530	0	148089	0	0	0	32892	0	1124512	867731	39784500000	39784500000	0	38793640000	38111610000	0	0	2036410000	0.05343279	11281	11281	0	918523	918523	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG04025"	"1kGP WGS
long-read"	876539	0	876539	1	876539	0	829955	0	46584	0	0	0	7701	0	250646	150212	8773925000	8773925000	0	8454071000	8284087000	0	0	479659800	0.05790134	10010	10010	0	269652	269652	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG04039"	"1kGP WGS
long-read"	7545622	0	7545622	1	7545622	0	7068658	0	476964	0	0	0	68571	0	2189210	1356009	83508500000	83508500000	0	81219990000	79976930000	0	0	5780251000	0.07227398	11067	11067	0	1070776	1070776	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG04062"	"1kGP WGS
long-read"	7145081	0	7145081	1	7145081	0	6702338	0	442743	0	0	0	63673	0	2089924	1425573	7.5622e+10	7.5622e+10	0	7.3603e+10	72513450000	0	0	5125406000	0.07068215	10584	10584	0	894882	894882	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG04070"	"1kGP WGS
long-read"	6208738	0	6208738	1	6208738	0	5919068	0	289670	0	0	0	62496	0	1668738	1519690	43156430000	43156430000	0	42069070000	41462590000	0	0	2190708000	0.05283578	6951	6951	0	1465747	1465747	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG04099"	"1kGP WGS
long-read"	5029373	0	5029373	1	5029373	0	4785764	0	243609	0	0	0	50935	0	1324289	893333	33651540000	33651540000	0	32557610000	31949980000	0	0	1905269000	0.05963286	6691	6691	0	694923	694923	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG04118"	"1kGP WGS
long-read"	2265748	0	2265748	1	2265748	0	2151909	0	113839	0	0	0	23375	0	595176	386899	14039210000	14039210000	0	13587570000	13298760000	0	0	742019300	0.05579611	6196	6196	0	956843	956843	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG04128"	"1kGP WGS
long-read"	3499104	0	3499104	1	3499104	0	3331004	0	168100	0	0	0	25681	0	1005475	581998	47354670000	47354670000	0	46406530000	45768790000	0	0	3073033000	0.06714255	13533	13533	0	849630	849630	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG04131"	"1kGP WGS
long-read"	17012250	0	17012250	1	17012250	0	16153340	0	858914	0	0	0	205166	0	5171225	3443605	96250310000	96250310000	0	92936410000	91282560000	0	0	5451299000	0.05971896	5658	5658	0	893770	893770	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG04132"	"1kGP WGS
long-read"	6466609	0	6466609	1	6466609	0	6138620	0	327989	0	0	0	61455	0	1754404	1437225	50886880000	50886880000	0	49248320000	48273650000	0	0	3268103000	0.06769951	7869	7869	0	642278	642278	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG04140"	"1kGP WGS
long-read"	11609710	0	11609710	1	11609710	0	10867090	0	742615	0	0	0	129211	0	3144952	1972534	83519350000	83519350000	0	80126440000	78346300000	0	0	5986065000	0.0764052	7194	7194	0	500143	500143	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG04146"	"1kGP WGS
long-read"	2911805	0	2911805	1	2911805	0	2748877	0	162928	0	0	0	22731	0	815466	474515	40336030000	40336030000	0	39118040000	38374070000	0	0	2751386000	0.07169911	13853	13853	0	488939	488939	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG04147"	"1kGP WGS
long-read"	4262106	0	4262106	1	4262106	0	4041861	0	220245	0	0	0	33178	0	1138079	849525	55383500000	55383500000	0	53668140000	52613720000	0	0	4333907000	0.0823722	12994	12994	0	496246	496246	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG04149"	"1kGP WGS
long-read"	12937270	0	12937270	1	12937270	0	12192300	0	744965	0	0	0	104659	0	3869338	2328897	158517600000	158517600000	0	153433800000	150528700000	0	0	10867150000	0.07219321	12253	12253	0	939938	939938	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG04156"	"1kGP WGS
long-read"	3936341	0	3936341	1	3936341	0	3726969	0	209372	0	0	0	29281	0	985736	413075	38997830000	38997830000	0	37635130000	36889100000	0	0	3370636000	0.09137214	9907	9907	0	208585	208585	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG04177"	"1kGP WGS
long-read"	4415591	0	4415591	1	4415591	0	4170623	0	244968	0	0	0	37694	0	1238668	639777	46872210000	46872210000	0	45380370000	44525530000	0	0	3434843000	0.07714324	10615	10615	0	450423	450423	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG04180"	"1kGP WGS
long-read"	4379954	0	4379954	1	4379954	0	4182899	0	197055	0	0	0	34660	0	1163264	413024	45078260000	45078260000	0	43743300000	43014260000	0	0	3129828000	0.07276257	10292	10292	0	472598	472598	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG04183"	"1kGP WGS
long-read"	3880343	0	3880343	1	3880343	0	3695204	0	185139	0	0	0	31720	0	986068	342331	37041830000	37041830000	0	35772840000	35112070000	0	0	2771393000	0.07892992	9546	9546	0	397101	397101	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG04186"	"1kGP WGS
long-read"	3588295	0	3588295	1	3588295	0	3404026	0	184269	0	0	0	22476	0	883632	412852	45121920000	45121920000	0	43637570000	42779360000	0	0	3832919000	0.08959739	12575	12575	0	286661	286661	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG04191"	"1kGP WGS
long-read"	3819021	0	3819021	1	3819021	0	3639242	0	179779	0	0	0	36374	0	1153027	513682	43699480000	43699480000	0	42383920000	41502650000	0	0	3420289000	0.08241133	11443	11443	0	262085	262085	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG04192"	"1kGP WGS
long-read"	3476174	0	3476174	1	3476174	0	3327058	0	149116	0	0	0	31486	0	1061341	504990	39527100000	39527100000	0	3.8507e+10	37899300000	0	0	2562008000	0.06760042	11371	11371	0	354348	354348	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG04194"	"1kGP WGS
long-read"	3196975	0	3196975	1	3196975	0	3039596	0	157379	0	0	0	31084	0	1045746	567013	40721870000	40721870000	0	39509760000	38696630000	0	0	2585375000	0.06681135	12738	12738	0	567082	567082	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG04198"	"1kGP WGS
long-read"	9591733	0	9591733	1	9591733	0	9203183	0	388550	0	0	0	101642	0	2636923	1852593	69382270000	69382270000	0	67605490000	66567210000	0	0	3389619000	0.05092026	7234	7234	0	1000717	1000717	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG04200"	"1kGP WGS
long-read"	9176806	0	9176806	1	9176806	0	8750400	0	426406	0	0	0	91576	0	2511668	2059090	64160830000	64160830000	0	62326900000	61323430000	0	0	3128687000	0.05101944	6992	6992	0	772660	772660	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG04210"	"1kGP WGS
long-read"	4451360	0	4451360	1	4451360	0	4241021	0	210339	0	0	0	50173	0	1253634	1066948	33019850000	33019850000	0	32079130000	31466390000	0	0	2073563000	0.06589771	7418	7418	0	722644	722644	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG04227"	"1kGP WGS
long-read"	6806901	0	6806901	1	6806901	0	6496702	0	310199	0	0	0	65197	0	1803348	1657589	48658980000	48658980000	0	47273240000	46359770000	0	0	2953037000	0.06369827	7148	7148	0	657023	657023	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"NA06989"	"1kGP WGS
long-read"	8922081	0	8922081	1	8922081	0	8477935	0	444146	0	0	0	90697	0	2746222	1766658	69531880000	69531880000	0	67248670000	66003780000	0	0	3974246000	0.0602124	7793	7793	0	879408	879408	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"NA07014"	"1kGP WGS
long-read"	2158894	0	2158894	1	2158894	0	2058936	0	99958	0	0	0	15848	0	606203	392012	40945100000	40945100000	0	39984110000	39101490000	0	0	2547003000	0.06513827	18966	18966	0	630341	630341	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"NA07019"	"1kGP WGS
long-read"	3019032	0	3019032	1	3019032	0	2873771	0	145261	0	0	0	27360	0	900993	568755	32823360000	32823360000	0	31899400000	31266640000	0	0	2033343000	0.06503235	10872	10872	0	964388	964388	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"NA07048"	"1kGP WGS
long-read"	4292083	0	4292083	1	4292083	0	4073280	0	218803	0	0	0	45805	0	1354226	831138	44095630000	44095630000	0	42742410000	41858490000	0	0	2596076000	0.0620203	10274	10274	0	1156254	1156254	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"NA07348"	"1kGP WGS
long-read"	2590992	0	2590992	1	2590992	0	2444596	0	146396	0	0	0	23760	0	804045	490844	32505850000	32505850000	0	31295820000	30517600000	0	0	1957725000	0.06415068	12546	12546	0	1006839	1006839	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"NA10835"	"1kGP WGS
long-read"	3039288	0	3039288	1	3039288	0	2864341	0	174947	0	0	0	34384	0	978216	532233	32583730000	32583730000	0	31337300000	30557700000	0	0	1845756000	0.06040233	10721	10721	0	391483	391483	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"NA10839"	"1kGP WGS
long-read"	3972746	0	3972746	1	3972746	0	3723628	0	249118	0	0	0	32613	0	1076722	698242	40812060000	40812060000	0	39557990000	38852820000	0	0	2701949000	0.06954319	10273	10273	0	291664	291664	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"NA10842"	"1kGP WGS
long-read"	3106656	0	3106656	1	3106656	0	2866574	0	240082	0	0	0	22994	0	894491	563600	54363950000	54363950000	0	52699440000	51588090000	0	0	3588651000	0.06956358	17499	17499	0	2048925	2048925	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"NA10843"	"1kGP WGS
long-read"	3580957	0	3580957	1	3580957	0	3389540	0	191417	0	0	0	15756	0	998371	468777	89555120000	89555120000	0	87545580000	85871850000	0	0	5621975000	0.06546936	25009	25009	0	1441064	1441064	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"NA10850"	"1kGP WGS
long-read"	2800489	0	2800489	1	2800489	0	2616234	0	184255	0	0	0	15397	0	735997	340096	57992640000	57992640000	0	56379760000	55331300000	0	0	4038617000	0.07298974	20708	20708	0	917636	917636	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"NA10851"	"1kGP WGS
long-read"	6286008	0	6286008	1	6286008	0	5896237	0	389771	0	0	0	49425	0	1886519	956474	85390720000	85390720000	0	82358140000	80685060000	0	0	6604645000	0.08185711	13584	13584	0	665335	665335	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"NA10852"	"1kGP WGS
long-read"	2266909	0	2266909	1	2266909	0	2129949	0	136960	0	0	0	14021	0	603592	304345	41242820000	41242820000	0	40298610000	39627690000	0	0	2482945000	0.06265682	18193	18193	0	556789	556789	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"NA10856"	"1kGP WGS
long-read"	4529272	0	4529272	1	4529272	0	4193984	0	335288	0	0	0	39290	0	1331995	753292	50549330000	50549330000	0	48395130000	47191710000	0	0	3913637000	0.08293061	11161	11161	0	915437	915437	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"NA10857"	"1kGP WGS
long-read"	2269516	0	2269516	1	2269516	0	2099829	0	169687	0	0	0	21787	0	761955	570080	35657740000	35657740000	0	34542210000	33795720000	0	0	2586403000	0.07653049	15712	15712	0	751909	751909	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"NA10859"	"1kGP WGS
long-read"	3150649	0	3150649	1	3150649	0	2935251	0	215398	0	0	0	25600	0	908347	708179	40007020000	40007020000	0	38729780000	37994170000	0	0	2829918000	0.07448296	12698	12698	0	904474	904474	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"NA10861"	"1kGP WGS
long-read"	7810556	0	7810556	1	7810556	0	7384058	0	426498	0	0	0	56851	0	2227750	1033968	74812440000	74812440000	0	72502430000	71369880000	0	0	4789120000	0.06710283	9578	9578	0	551223	551223	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"NA12335"	"1kGP WGS
long-read"	1957811	0	1957811	1	1957811	0	1853432	0	104379	0	0	0	11569	0	519741	247280	48975350000	48975350000	0	47882430000	47065220000	0	0	3339193000	0.07094819	25015	25015	0	797385	797385	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"NA12336"	"1kGP WGS
long-read"	2419170	0	2419170	1	2419170	0	2262472	0	156698	0	0	0	13615	0	630223	447962	51553610000	51553610000	0	50173630000	49314070000	0	0	4289207000	0.08697736	21310	21310	0	923791	923791	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"NA12376"	"1kGP WGS
long-read"	2460444	0	2460444	1	2460444	0	2226262	0	234182	0	0	0	14028	0	631118	284530	43939850000	43939850000	0	41847240000	40734380000	0	0	3662587000	0.08991392	17859	17859	0	381609	381609	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"NA12386"	"1kGP WGS
long-read"	2678287	0	2678287	1	2678287	0	2554523	0	123764	0	0	0	18300	0	697495	266950	36981330000	36981330000	0	36078460000	35466500000	0	0	2603006000	0.07339338	13808	13808	0	329695	329695	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"NA12766"	"1kGP WGS
long-read"	3400601	0	3400601	1	3400601	0	3205879	0	194722	0	0	0	24779	0	954108	494795	51944070000	51944070000	0	50635770000	49833690000	0	0	3572461000	0.07168766	15275	15275	0	458680	458680	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"NA12801"	"1kGP WGS
long-read"	3080692	0	3080692	1	3080692	0	2872828	0	207864	0	0	0	22627	0	845370	564569	41997390000	41997390000	0	40645960000	39813920000	0	0	3199369000	0.08035804	13632	13632	0	639309	639309	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"NA12802"	"1kGP WGS
long-read"	6460201	0	6460201	1	6460201	0	6096187	0	364014	0	0	0	49566	0	1780208	740641	64019550000	64019550000	0	61739440000	60531700000	0	0	4040648000	0.06675258	9910	9910	0	674117	674117	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"NA12877"	"1kGP WGS
long-read"	3644262	0	3644262	1	3644262	0	3318395	0	325867	0	0	0	20441	0	924904	433910	50840700000	50840700000	0	48112040000	46731780000	0	0	4734914000	0.1013211	13951	13951	0	294590	294590	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"NA12878"	"1kGP WGS
long-read"	4385622	0	4385622	1	4385622	0	4118718	0	266904	0	0	0	32278	0	1211391	590935	51913940000	51913940000	0	50065550000	48937060000	0	0	3400907000	0.06949553	11837	11837	0	374978	374978	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"NA12889"	"1kGP WGS
long-read"	3229072	0	3229072	1	3229072	0	3037001	0	192071	0	0	0	21086	0	855547	540381	51858200000	51858200000	0	50192830000	49076830000	0	0	3720747000	0.07581474	16060	16060	0	453307	453307	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"NA12890"	"1kGP WGS
long-read"	6012727	0	6012727	1	6012727	0	5716577	0	296150	0	0	0	38182	0	1572822	794609	73372860000	73372860000	0	71402150000	70207100000	0	0	4635850000	0.06603107	12203	12203	0	725875	725875	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"NA12891"	"1kGP WGS
long-read"	5565570	0	5565570	1	5565570	0	5283996	0	281574	0	0	0	59170	0	1676766	634266	50341870000	50341870000	0	48827400000	47954470000	0	0	3252961000	0.06783436	9045	9045	0	608515	608515	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"NA12892"	"1kGP WGS
long-read"	12686830	0	12686830	1	12686830	0	11962050	0	724778	0	0	0	128291	0	3627021	2731020	9.3667e+10	9.3667e+10	0	90033690000	88160460000	0	0	6503377000	0.0737675	7383	7383	0	793206	793206	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"NA15204"	"1kGP WGS
long-read"	5827135	0	5827135	1	5827135	0	5483368	0	343767	0	0	0	48839	0	1516404	617902	65950270000	65950270000	0	64114280000	63039400000	0	0	3945023000	0.06258029	11318	11318	0	670397	670397	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"NA15208"	"1kGP WGS
long-read"	15164290	0	15164290	1	15164290	0	14371290	0	793002	0	0	0	200596	0	4584015	2562965	75173940000	75173940000	0	72421110000	71177330000	0	0	4682785000	0.06579039	4957	4957	0	497080	497080	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"NA15725"	"1kGP WGS
long-read"	7302675	0	7302675	1	7302675	0	6916200	0	386475	0	0	0	77602	0	2005129	894533	49912310000	49912310000	0	48092560000	47187790000	0	0	3563018000	0.07550721	6835	6835	0	344559	344559	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"NA15727"	"1kGP WGS
long-read"	5574846	0	5574846	1	5574846	0	5254211	0	320635	0	0	0	61357	0	1633052	737628	49721100000	49721100000	0	48020420000	46979280000	0	0	3539318000	0.07533785	8919	8919	0	597952	597952	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"NA15728"	"1kGP WGS
long-read"	6165563	0	6165563	1	6165563	0	5790810	0	374753	0	0	0	73692	0	1763844	619657	49940120000	49940120000	0	47962550000	46947900000	0	0	3661640000	0.07799368	8100	8100	0	297950	297950	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"NA15729"	"1kGP WGS
long-read"	7273811	0	7273811	1	7273811	0	6926899	0	346912	0	0	0	67880	0	1856678	1005808	58763240000	58763240000	0	57058340000	56083610000	0	0	3760196000	0.06704626	8079	8079	0	348329	348329	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"NA15730"	"1kGP WGS
long-read"	4067543	0	4067543	1	4067543	0	3861868	0	205675	0	0	0	38166	0	1053814	454533	44585920000	44585920000	0	43445450000	42660500000	0	0	2858931000	0.06701589	10961	10961	0	589663	589663	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"NA15732"	"1kGP WGS
long-read"	6028205	0	6028205	1	6028205	0	5683331	0	344874	0	0	0	64496	0	1762123	821262	65671470000	65671470000	0	63687430000	62478620000	0	0	4349697000	0.06961896	10894	10894	0	1365934	1365934	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"NA18498"	"1kGP WGS
long-read"	4898445	0	4898445	1	4898445	0	4651376	0	247069	0	0	0	61615	0	1684976	1130048	31297440000	31297440000	0	30288200000	29773100000	0	0	1661720000	0.0558128	6389	6389	0	576968	576968	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"NA18499"	"1kGP WGS
long-read"	4634769	0	4634769	1	4634769	0	4390714	0	244055	0	0	0	46174	0	1306759	968393	30938720000	30938720000	0	29933300000	29372820000	0	0	1703761000	0.05800467	6675	6675	0	733666	733666	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"NA18502"	"1kGP WGS
long-read"	2322531	0	2322531	1	2322531	0	2151976	0	170555	0	0	0	15883	0	688662	439149	45661400000	45661400000	0	44581600000	43941520000	0	0	2734212000	0.06222389	19660	19660	0	1696333	1696333	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"NA18504"	"1kGP WGS
long-read"	1440339	0	1440339	1	1440339	0	1354351	0	85988	0	0	0	11423	0	415724	348373	30084770000	30084770000	0	29460020000	29003840000	0	0	1904081000	0.06564926	20887	20887	0	999851	999851	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"NA18510"	"1kGP WGS
long-read"	1654061	0	1654061	1	1654061	0	1549176	0	104885	0	0	0	13644	0	522723	297545	30217040000	30217040000	0	29566240000	29146130000	0	0	1778768000	0.06102929	18268	18268	0	1557709	1557709	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"NA18516"	"1kGP WGS
long-read"	1134271	0	1134271	1	1134271	0	1075247	0	59024	0	0	0	9798	0	357870	181364	15886100000	15886100000	0	15481120000	15227810000	0	0	975242100	0.06404347	14006	14006	0	487115	487115	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"NA18520"	"1kGP WGS
long-read"	4537403	0	4537403	1	4537403	0	4298606	0	238797	0	0	0	37099	0	1121127	1281282	41507290000	41507290000	0	40420550000	39755540000	0	0	2403809000	0.06046477	9148	9148	0	962211	962211	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"NA18523"	"1kGP WGS
long-read"	5207476	0	5207476	1	5207476	0	4994271	0	213205	0	0	0	46469	0	1486625	1109850	46445360000	46445360000	0	45325990000	44663690000	0	0	2486915000	0.0556809	8919	8919	0	633426	633426	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"NA18525"	"1kGP WGS
long-read"	3317153	0	3317153	1	3317153	0	3092223	0	224930	0	0	0	33929	0	882487	764543	26927570000	26927570000	0	25813570000	25045910000	0	0	2654697000	0.1059932	8118	8118	0	485738	485738	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"NA18526"	"1kGP WGS
long-read"	4617388	0	4617388	1	4617388	0	4374369	0	243019	0	0	0	45468	0	1319924	558354	34808030000	34808030000	0	33642290000	33063500000	0	0	2425671000	0.07336403	7538	7538	0	847418	847418	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"NA18528"	"1kGP WGS
long-read"	3331850	0	3331850	1	3331850	0	3145183	0	186667	0	0	0	24909	0	936333	421703	46251470000	46251470000	0	45051120000	44276440000	0	0	3215507000	0.07262342	13882	13882	0	501058	501058	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"NA18530"	"1kGP WGS
long-read"	3556065	0	3556065	1	3556065	0	3358317	0	197748	0	0	0	28773	0	1075185	581093	50104120000	50104120000	0	48870680000	48020570000	0	0	3586282000	0.0746822	14090	14090	0	789267	789267	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"NA18532"	"1kGP WGS
long-read"	2938394	0	2938394	1	2938394	0	2752655	0	185739	0	0	0	20474	0	778502	406218	54912700000	54912700000	0	53586430000	52688770000	0	0	3740970000	0.07100128	18688	18688	0	1289190	1289190	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"NA18537"	"1kGP WGS
long-read"	7582930	0	7582930	1	7582930	0	7163113	0	419817	0	0	0	78445	0	2381132	2223964	80031820000	80031820000	0	77730380000	76316500000	0	0	6010479000	0.07875727	10554	10554	0	447194	447194	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"NA18538"	"1kGP WGS
long-read"	2575918	0	2575918	1	2575918	0	1948324	0	627594	0	0	0	12390	0	592969	377445	36061620000	36061620000	0	31412140000	28882380000	0	0	4288123000	0.1484684	14000	14000	0	1267861	1267861	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"NA18539"	"1kGP WGS
long-read"	3153829	0	3153829	1	3153829	0	2944810	0	209019	0	0	0	19359	0	852873	580598	54562510000	54562510000	0	52975250000	52068430000	0	0	3620410000	0.06953178	17300	17300	0	638900	638900	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"NA18540"	"1kGP WGS
long-read"	4754121	0	4754121	1	4754121	0	4510040	0	244081	0	0	0	33439	0	1396052	946377	61288830000	61288830000	0	59709840000	58704030000	0	0	4093625000	0.06973329	12892	12892	0	737324	737324	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"NA18544"	"1kGP WGS
long-read"	2786904	0	2786904	1	2786904	0	2574578	0	212326	0	0	0	24033	0	899985	698722	37564260000	37564260000	0	36428150000	35671600000	0	0	2638689000	0.07397173	13479	13479	0	837387	837387	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"NA18546"	"1kGP WGS
long-read"	4199285	0	4199285	1	4199285	0	3929278	0	270007	0	0	0	29347	0	1177562	709236	46771680000	46771680000	0	45262120000	44464030000	0	0	2985630000	0.06714708	11138	11138	0	883624	883624	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"NA18552"	"1kGP WGS
long-read"	3590851	0	3590851	1	3590851	0	3365957	0	224894	0	0	0	29783	0	1055419	779724	38991840000	38991840000	0	37397780000	36521100000	0	0	3042794000	0.08331606	10859	10859	0	645109	645109	0	255	0	0	0	0	0	0	0
