"assembly"	"sample"	"design"	"method"	"Median quality"	"Average quality"
"T2T-CHM13"	"NA19068"	"1kGP WGS
long-read"	"cramino_qual"	13	12.9368635437882
"T2T-CHM13"	"NA19070"	"1kGP WGS
long-read"	"cramino_qual"	15	14.6196319018405
"T2T-CHM13"	"NA19080"	"1kGP WGS
long-read"	"cramino_qual"	14	14.1554192229039
"T2T-CHM13"	"NA19086"	"1kGP WGS
long-read"	"cramino_qual"	15	14.4367346938776
"T2T-CHM13"	"NA19096"	"1kGP WGS
long-read"	"cramino_qual"	15	14.7382413087935
"T2T-CHM13"	"NA19101"	"1kGP WGS
long-read"	"cramino_qual"	13	12.8834355828221
"T2T-CHM13"	"NA19113"	"1kGP WGS
long-read"	"cramino_qual"	16	15.3496932515337
"T2T-CHM13"	"NA19114"	"1kGP WGS
long-read"	"cramino_qual"	16	15.5061475409836
"T2T-CHM13"	"NA19118"	"1kGP WGS
long-read"	"cramino_qual"	16	15.2213114754098
"T2T-CHM13"	"NA19119"	"1kGP WGS
long-read"	"cramino_qual"	15	14.3668032786885
"T2T-CHM13"	"NA19122"	"1kGP WGS
long-read"	"cramino_qual"	14	13.6326530612245
"T2T-CHM13"	"NA19127"	"1kGP WGS
long-read"	"cramino_qual"	14	13.8387755102041
"T2T-CHM13"	"NA19128"	"1kGP WGS
long-read"	"cramino_qual"	15	14.4098360655738
"T2T-CHM13"	"NA19129"	"1kGP WGS
long-read"	"cramino_qual"	16	15.5224489795918
"T2T-CHM13"	"NA19137"	"1kGP WGS
long-read"	"cramino_qual"	16	15.6687116564417
"T2T-CHM13"	"NA19144"	"1kGP WGS
long-read"	"cramino_qual"	16	15.359918200409
"T2T-CHM13"	"NA19146"	"1kGP WGS
long-read"	"cramino_qual"	17	16.0758196721311
"T2T-CHM13"	"NA19147"	"1kGP WGS
long-read"	"cramino_qual"	17	16.5030800821355
"T2T-CHM13"	"NA19153"	"1kGP WGS
long-read"	"cramino_qual"	16	15.3114754098361
"T2T-CHM13"	"NA19189"	"1kGP WGS
long-read"	"cramino_qual"	16	15.344262295082
"T2T-CHM13"	"NA19193"	"1kGP WGS
long-read"	"cramino_qual"	16	15.1926229508197
"T2T-CHM13"	"NA19197"	"1kGP WGS
long-read"	"cramino_qual"	16	15.3483606557377
"T2T-CHM13"	"NA19207"	"1kGP WGS
long-read"	"cramino_qual"	16	15.0287474332649
"T2T-CHM13"	"NA19238"	"1kGP WGS
long-read"	"cramino_qual"	16	15.258726899384
"T2T-CHM13"	"NA19307"	"1kGP WGS
long-read"	"cramino_qual"	16	15.0961145194274
"T2T-CHM13"	"NA19310"	"1kGP WGS
long-read"	"cramino_qual"	17	16.1656441717791
"T2T-CHM13"	"NA19315"	"1kGP WGS
long-read"	"cramino_qual"	17	15.9918200408998
"T2T-CHM13"	"NA19319"	"1kGP WGS
long-read"	"cramino_qual"	16	15.230612244898
"T2T-CHM13"	"NA19327"	"1kGP WGS
long-read"	"cramino_qual"	16	15.6816326530612
"T2T-CHM13"	"NA19328"	"1kGP WGS
long-read"	"cramino_qual"	16	15.5901639344262
"T2T-CHM13"	"NA19331"	"1kGP WGS
long-read"	"cramino_qual"	16	15.4419551934827
"T2T-CHM13"	"NA19338"	"1kGP WGS
long-read"	"cramino_qual"	14	13.9204081632653
"T2T-CHM13"	"NA19347"	"1kGP WGS
long-read"	"cramino_qual"	15	14.4408163265306
"T2T-CHM13"	"NA19350"	"1kGP WGS
long-read"	"cramino_qual"	16	15.1840490797546
"T2T-CHM13"	"NA19351"	"1kGP WGS
long-read"	"cramino_qual"	15	14.6558044806517
"T2T-CHM13"	"NA19352"	"1kGP WGS
long-read"	"cramino_qual"	16	15.5276073619632
"T2T-CHM13"	"NA19355"	"1kGP WGS
long-read"	"cramino_qual"	17	16.2734693877551
"T2T-CHM13"	"NA19383"	"1kGP WGS
long-read"	"cramino_qual"	16	15.3340122199593
"T2T-CHM13"	"NA19385"	"1kGP WGS
long-read"	"cramino_qual"	16	15.5699588477366
"T2T-CHM13"	"NA19391"	"1kGP WGS
long-read"	"cramino_qual"	17	15.9183673469388
"T2T-CHM13"	"NA19393"	"1kGP WGS
long-read"	"cramino_qual"	16	15.5685071574642
"T2T-CHM13"	"NA19397"	"1kGP WGS
long-read"	"cramino_qual"	16	15.2530612244898
"T2T-CHM13"	"NA19398"	"1kGP WGS
long-read"	"cramino_qual"	16	15.5664621676892
"T2T-CHM13"	"NA19399"	"1kGP WGS
long-read"	"cramino_qual"	15	14.530612244898
"T2T-CHM13"	"NA19403"	"1kGP WGS
long-read"	"cramino_qual"	15	14.7163265306122
"T2T-CHM13"	"NA19432"	"1kGP WGS
long-read"	"cramino_qual"	16	15.2315573770492
"T2T-CHM13"	"NA19439"	"1kGP WGS
long-read"	"cramino_qual"	15	14.4012219959267
"T2T-CHM13"	"NA19449"	"1kGP WGS
long-read"	"cramino_qual"	15	14.5679012345679
"T2T-CHM13"	"NA19453"	"1kGP WGS
long-read"	"cramino_qual"	16	15.3991769547325
"T2T-CHM13"	"NA19463"	"1kGP WGS
long-read"	"cramino_qual"	15	14.5600814663951
"T2T-CHM13"	"NA19472"	"1kGP WGS
long-read"	"cramino_qual"	15	14.2520491803279
"T2T-CHM13"	"NA19651"	"1kGP WGS
long-read"	"cramino_qual"	16	15.4312114989733
"T2T-CHM13"	"NA19652"	"1kGP WGS
long-read"	"cramino_qual"	16	15.2576687116564
"T2T-CHM13"	"NA19654"	"1kGP WGS
long-read"	"cramino_qual"	16	15.6036585365854
"T2T-CHM13"	"NA19655"	"1kGP WGS
long-read"	"cramino_qual"	14	13.5569105691057
"T2T-CHM13"	"NA19657"	"1kGP WGS
long-read"	"cramino_qual"	17	16.5185185185185
"T2T-CHM13"	"NA19658"	"1kGP WGS
long-read"	"cramino_qual"	17	15.9734693877551
"T2T-CHM13"	"NA19660"	"1kGP WGS
long-read"	"cramino_qual"	17	16.534693877551
"T2T-CHM13"	"NA19661"	"1kGP WGS
long-read"	"cramino_qual"	16	15.2224489795918
"T2T-CHM13"	"NA19663"	"1kGP WGS
long-read"	"cramino_qual"	16	15.6319018404908
"T2T-CHM13"	"NA19664"	"1kGP WGS
long-read"	"cramino_qual"	16	15.6367346938776
"T2T-CHM13"	"NA19669"	"1kGP WGS
long-read"	"cramino_qual"	17	16.19836400818
"T2T-CHM13"	"NA19675"	"1kGP WGS
long-read"	"cramino_qual"	15	14.8336755646817
"T2T-CHM13"	"NA19676"	"1kGP WGS
long-read"	"cramino_qual"	16	15.2607802874743
"T2T-CHM13"	"NA19679"	"1kGP WGS
long-read"	"cramino_qual"	16	15.5225409836066
"T2T-CHM13"	"NA19700"	"1kGP WGS
long-read"	"cramino_qual"	17	16.5658436213992
"T2T-CHM13"	"NA19701"	"1kGP WGS
long-read"	"cramino_qual"	18	16.9610655737705
"T2T-CHM13"	"NA19703"	"1kGP WGS
long-read"	"cramino_qual"	18	17.1209016393443
"T2T-CHM13"	"NA19707"	"1kGP WGS
long-read"	"cramino_qual"	17	16.6762295081967
"T2T-CHM13"	"NA19711"	"1kGP WGS
long-read"	"cramino_qual"	15	14.6257668711656
"T2T-CHM13"	"NA19717"	"1kGP WGS
long-read"	"cramino_qual"	15	14.441717791411
"T2T-CHM13"	"NA19720"	"1kGP WGS
long-read"	"cramino_qual"	17	15.9590163934426
"T2T-CHM13"	"NA19723"	"1kGP WGS
long-read"	"cramino_qual"	16	15.161554192229
"T2T-CHM13"	"NA19728"	"1kGP WGS
long-read"	"cramino_qual"	15	14.6748466257669
"T2T-CHM13"	"NA19729"	"1kGP WGS
long-read"	"cramino_qual"	15	14.702868852459
"T2T-CHM13"	"NA19734"	"1kGP WGS
long-read"	"cramino_qual"	15	14.2942386831276
"T2T-CHM13"	"NA19735"	"1kGP WGS
long-read"	"cramino_qual"	15	14.9815573770492
"T2T-CHM13"	"NA19740"	"1kGP WGS
long-read"	"cramino_qual"	15	14.4826175869121
"T2T-CHM13"	"NA19747"	"1kGP WGS
long-read"	"cramino_qual"	15	14.1714285714286
"T2T-CHM13"	"NA19749"	"1kGP WGS
long-read"	"cramino_qual"	15	14.7474541751528
"T2T-CHM13"	"NA19750"	"1kGP WGS
long-read"	"cramino_qual"	16	15.5112936344969
"T2T-CHM13"	"NA19753"	"1kGP WGS
long-read"	"cramino_qual"	17	15.7233606557377
"T2T-CHM13"	"NA19758"	"1kGP WGS
long-read"	"cramino_qual"	17	15.6946721311475
"T2T-CHM13"	"NA19759"	"1kGP WGS
long-read"	"cramino_qual"	17	16.5667351129363
"T2T-CHM13"	"NA19762"	"1kGP WGS
long-read"	"cramino_qual"	16	15.1454918032787
"T2T-CHM13"	"NA19770"	"1kGP WGS
long-read"	"cramino_qual"	17	16.0696721311475
"T2T-CHM13"	"NA19774"	"1kGP WGS
long-read"	"cramino_qual"	17	16.5020576131687
"T2T-CHM13"	"NA19782"	"1kGP WGS
long-read"	"cramino_qual"	18	17
"T2T-CHM13"	"NA19786"	"1kGP WGS
long-read"	"cramino_qual"	17	16.7469387755102
"T2T-CHM13"	"NA19789"	"1kGP WGS
long-read"	"cramino_qual"	17	16.7852760736196
"T2T-CHM13"	"NA19818"	"1kGP WGS
long-read"	"cramino_qual"	15	14.5521472392638
"T2T-CHM13"	"NA19819"	"1kGP WGS
long-read"	"cramino_qual"	14	13.2290388548057
"T2T-CHM13"	"NA19828"	"1kGP WGS
long-read"	"cramino_qual"	15	14.2725409836066
"T2T-CHM13"	"NA19834"	"1kGP WGS
long-read"	"cramino_qual"	15	14.5081300813008
"T2T-CHM13"	"NA19835"	"1kGP WGS
long-read"	"cramino_qual"	14	13.8244897959184
"T2T-CHM13"	"NA19900"	"1kGP WGS
long-read"	"cramino_qual"	15	14.3231083844581
"T2T-CHM13"	"NA19901"	"1kGP WGS
long-read"	"cramino_qual"	14	13.6237218813906
"T2T-CHM13"	"NA19904"	"1kGP WGS
long-read"	"cramino_qual"	15	14.6155419222904
"T2T-CHM13"	"NA19908"	"1kGP WGS
long-read"	"cramino_qual"	15	14.3435582822086
"T2T-CHM13"	"NA19909"	"1kGP WGS
long-read"	"cramino_qual"	15	14.4192229038855
"T2T-CHM13"	"NA19916"	"1kGP WGS
long-read"	"cramino_qual"	15	14.608606557377
"T2T-CHM13"	"NA19921"	"1kGP WGS
long-read"	"cramino_qual"	15	14.6932515337423
"T2T-CHM13"	"NA19985"	"1kGP WGS
long-read"	"cramino_qual"	15	14.5843621399177
"T2T-CHM13"	"NA20127"	"1kGP WGS
long-read"	"cramino_qual"	16	15.1117886178862
"T2T-CHM13"	"NA20276"	"1kGP WGS
long-read"	"cramino_qual"	15	14.241308793456
"T2T-CHM13"	"NA20278"	"1kGP WGS
long-read"	"cramino_qual"	16	15.0164271047228
"T2T-CHM13"	"NA20281"	"1kGP WGS
long-read"	"cramino_qual"	16	15.0244399185336
"T2T-CHM13"	"NA20289"	"1kGP WGS
long-read"	"cramino_qual"	16	15.90329218107
"T2T-CHM13"	"NA20294"	"1kGP WGS
long-read"	"cramino_qual"	15	14.6393442622951
"T2T-CHM13"	"NA20298"	"1kGP WGS
long-read"	"cramino_qual"	15	14.5132924335378
"T2T-CHM13"	"NA20314"	"1kGP WGS
long-read"	"cramino_qual"	15	14.9672801635992
"T2T-CHM13"	"NA20332"	"1kGP WGS
long-read"	"cramino_qual"	13	12.9959100204499
"T2T-CHM13"	"NA20334"	"1kGP WGS
long-read"	"cramino_qual"	16	15.3558282208589
"T2T-CHM13"	"NA20336"	"1kGP WGS
long-read"	"cramino_qual"	17	15.700205338809
"T2T-CHM13"	"NA20342"	"1kGP WGS
long-read"	"cramino_qual"	17	16.0799180327869
"T2T-CHM13"	"NA20346"	"1kGP WGS
long-read"	"cramino_qual"	16	15.827868852459
"T2T-CHM13"	"NA20348"	"1kGP WGS
long-read"	"cramino_qual"	17	15.840490797546
"T2T-CHM13"	"NA20356"	"1kGP WGS
long-read"	"cramino_qual"	17	16.6454918032787
"T2T-CHM13"	"NA20357"	"1kGP WGS
long-read"	"cramino_qual"	17	16.7084188911704
"T2T-CHM13"	"NA20359"	"1kGP WGS
long-read"	"cramino_qual"	17	16.0452674897119
"T2T-CHM13"	"NA20363"	"1kGP WGS
long-read"	"cramino_qual"	16	15.4651639344262
"T2T-CHM13"	"NA20503"	"1kGP WGS
long-read"	"cramino_qual"	18	16.9061224489796
"T2T-CHM13"	"NA20504"	"1kGP WGS
long-read"	"cramino_qual"	17	16.5676229508197
"T2T-CHM13"	"NA20505"	"1kGP WGS
long-read"	"cramino_qual"	17	16.6427104722793
"T2T-CHM13"	"NA20514"	"1kGP WGS
long-read"	"cramino_qual"	16	15.4065708418891
"T2T-CHM13"	"NA20520"	"1kGP WGS
long-read"	"cramino_qual"	15	14.7372708757637
"T2T-CHM13"	"NA20525"	"1kGP WGS
long-read"	"cramino_qual"	17	15.6625766871166
"T2T-CHM13"	"NA20526"	"1kGP WGS
long-read"	"cramino_qual"	17	16.361963190184
"T2T-CHM13"	"NA20530"	"1kGP WGS
long-read"	"cramino_qual"	16	15.8213552361396
"T2T-CHM13"	"NA20531"	"1kGP WGS
long-read"	"cramino_qual"	17	15.7770961145194
"T2T-CHM13"	"NA20532"	"1kGP WGS
long-read"	"cramino_qual"	16	15.577868852459
"T2T-CHM13"	"NA20534"	"1kGP WGS
long-read"	"cramino_qual"	13	13.1561866125761
"T2T-CHM13"	"NA20536"	"1kGP WGS
long-read"	"cramino_qual"	15	14.5112016293279
"T2T-CHM13"	"NA20538"	"1kGP WGS
long-read"	"cramino_qual"	16	15.7596741344196
"T2T-CHM13"	"NA20539"	"1kGP WGS
long-read"	"cramino_qual"	17	16.4323770491803
"T2T-CHM13"	"NA20540"	"1kGP WGS
long-read"	"cramino_qual"	17	16.4130879345603
"T2T-CHM13"	"NA20585"	"1kGP WGS
long-read"	"cramino_qual"	17	16.1188524590164
"T2T-CHM13"	"NA20587"	"1kGP WGS
long-read"	"cramino_qual"	16	15.5081632653061
"T2T-CHM13"	"NA20588"	"1kGP WGS
long-read"	"cramino_qual"	17	16.5905349794239
"T2T-CHM13"	"NA20753"	"1kGP WGS
long-read"	"cramino_qual"	17	15.847250509165
"T2T-CHM13"	"NA20757"	"1kGP WGS
long-read"	"cramino_qual"	16	15.1581108829569
"T2T-CHM13"	"NA20761"	"1kGP WGS
long-read"	"cramino_qual"	15	14.4601226993865
"T2T-CHM13"	"NA20762"	"1kGP WGS
long-read"	"cramino_qual"	16	15.3545081967213
"T2T-CHM13"	"NA20764"	"1kGP WGS
long-read"	"cramino_qual"	15	14.5614754098361
"T2T-CHM13"	"NA20769"	"1kGP WGS
long-read"	"cramino_qual"	16	15.1209016393443
"T2T-CHM13"	"NA20775"	"1kGP WGS
long-read"	"cramino_qual"	15	14.3824130879346
"T2T-CHM13"	"NA20778"	"1kGP WGS
long-read"	"cramino_qual"	15	14.7137014314928
"T2T-CHM13"	"NA20785"	"1kGP WGS
long-read"	"cramino_qual"	16	15.3660531697342
"T2T-CHM13"	"NA20787"	"1kGP WGS
long-read"	"cramino_qual"	16	15.969387755102
"T2T-CHM13"	"NA20795"	"1kGP WGS
long-read"	"cramino_qual"	17	15.8971193415638
"T2T-CHM13"	"NA20801"	"1kGP WGS
long-read"	"cramino_qual"	16.5	15.8565573770492
"T2T-CHM13"	"NA20805"	"1kGP WGS
long-read"	"cramino_qual"	17	16.0940695296524
"T2T-CHM13"	"NA20810"	"1kGP WGS
long-read"	"cramino_qual"	16	15.8254620123203
"T2T-CHM13"	"NA20813"	"1kGP WGS
long-read"	"cramino_qual"	16	15.881390593047
"T2T-CHM13"	"NA20820"	"1kGP WGS
long-read"	"cramino_qual"	17	15.9856850715746
"T2T-CHM13"	"NA20822"	"1kGP WGS
long-read"	"cramino_qual"	17	16.0940695296524
"T2T-CHM13"	"NA20846"	"1kGP WGS
long-read"	"cramino_qual"	17	16.2367346938776
"T2T-CHM13"	"NA20847"	"1kGP WGS
long-read"	"cramino_qual"	14	13.9959016393443
"T2T-CHM13"	"NA20852"	"1kGP WGS
long-read"	"cramino_qual"	17	16.4612244897959
"T2T-CHM13"	"NA20853"	"1kGP WGS
long-read"	"cramino_qual"	17	16.344262295082
"T2T-CHM13"	"NA20858"	"1kGP WGS
long-read"	"cramino_qual"	17	15.9795081967213
"T2T-CHM13"	"NA20861"	"1kGP WGS
long-read"	"cramino_qual"	16	14.9817073170732
"T2T-CHM13"	"NA20863"	"1kGP WGS
long-read"	"cramino_qual"	15	14.3701431492843
"T2T-CHM13"	"NA20866"	"1kGP WGS
long-read"	"cramino_qual"	15	14.4024390243902
"T2T-CHM13"	"NA20867"	"1kGP WGS
long-read"	"cramino_qual"	16	15.369387755102
"T2T-CHM13"	"NA20873"	"1kGP WGS
long-read"	"cramino_qual"	15	14.1782786885246
"T2T-CHM13"	"NA20876"	"1kGP WGS
long-read"	"cramino_qual"	14	13.6081632653061
"T2T-CHM13"	"NA20883"	"1kGP WGS
long-read"	"cramino_qual"	16	15.0940695296524
"T2T-CHM13"	"NA20885"	"1kGP WGS
long-read"	"cramino_qual"	16	15.0368098159509
"T2T-CHM13"	"NA20888"	"1kGP WGS
long-read"	"cramino_qual"	16	15.1547861507128
"T2T-CHM13"	"NA20890"	"1kGP WGS
long-read"	"cramino_qual"	16	15.2556237218814
"T2T-CHM13"	"NA20893"	"1kGP WGS
long-read"	"cramino_qual"	16	14.9486652977413
"T2T-CHM13"	"NA20896"	"1kGP WGS
long-read"	"cramino_qual"	16	15.1779141104294
"T2T-CHM13"	"NA20898"	"1kGP WGS
long-read"	"cramino_qual"	16	15.4764826175869
"T2T-CHM13"	"NA20899"	"1kGP WGS
long-read"	"cramino_qual"	16	15.3326488706366
"T2T-CHM13"	"NA20900"	"1kGP WGS
long-read"	"cramino_qual"	15	13.8811475409836
"T2T-CHM13"	"NA20901"	"1kGP WGS
long-read"	"cramino_qual"	16	15.152749490835
"T2T-CHM13"	"NA21098"	"1kGP WGS
long-read"	"cramino_qual"	16	16.006160164271
"T2T-CHM13"	"NA21099"	"1kGP WGS
long-read"	"cramino_qual"	16	15.7325102880658
"T2T-CHM13"	"NA21101"	"1kGP WGS
long-read"	"cramino_qual"	16	15.7172131147541
"T2T-CHM13"	"NA21102"	"1kGP WGS
long-read"	"cramino_qual"	16	15.7643442622951
"T2T-CHM13"	"NA21103"	"1kGP WGS
long-read"	"cramino_qual"	17	15.9650205761317
"T2T-CHM13"	"NA21110"	"1kGP WGS
long-read"	"cramino_qual"	16	15.9713701431493
"T2T-CHM13"	"NA21111"	"1kGP WGS
long-read"	"cramino_qual"	16	15.5204081632653
"T2T-CHM13"	"NA21113"	"1kGP WGS
long-read"	"cramino_qual"	16	16.0265848670757
"T2T-CHM13"	"NA21114"	"1kGP WGS
long-read"	"cramino_qual"	17	16.7145790554415
"T2T-CHM13"	"NA21117"	"1kGP WGS
long-read"	"cramino_qual"	15	14.8012295081967
"T2T-CHM13"	"NA21118"	"1kGP WGS
long-read"	"cramino_qual"	17	16.2135523613963
"T2T-CHM13"	"NA21120"	"1kGP WGS
long-read"	"cramino_qual"	18	17.0328542094456
"T2T-CHM13"	"NA21124"	"1kGP WGS
long-read"	"cramino_qual"	17	16.2408163265306
"T2T-CHM13"	"NA21126"	"1kGP WGS
long-read"	"cramino_qual"	18	16.6817248459959
"T2T-CHM13"	"NA21127"	"1kGP WGS
long-read"	"cramino_qual"	17	16.4024640657084
"T2T-CHM13"	"NA21142"	"1kGP WGS
long-read"	"cramino_qual"	17	16.2163265306122
