"ID","nc","Hugo_Symbol","MSK-IMPACT 50k 2026","TCGA GDC 2025"
"162111","[1, 5] mismatches","CSF1R",0.008,NA
"179645","[1, 5] mismatches","SOS1",0.008,NA
"1809","[1, 5] mismatches","SPRED1",0.008,NA
"182946","[1, 5] mismatches","TP53",0.008,NA
"187318","[1, 5] mismatches","MUTYH",0.008,NA
"189022","[1, 5] mismatches","FANCC",0.008,NA
"207760","[1, 5] mismatches","TSC2",0.008,NA
"208854","[1, 5] mismatches","NF1",0.008,NA
"216168","[1, 5] mismatches","APC",0.008,NA
"216468","[1, 5] mismatches","TP53",0.008,NA
"217295","[1, 5] mismatches","PTCH1",0.008,NA
"219640","[1, 5] mismatches","CDK4",0.008,NA
"230934","[1, 5] mismatches","MRE11A",0.008,NA
"234438","[1, 5] mismatches","STK11",0.008,NA
"239906","> 5 mismatches | Indels","CDH1",0.008,NA
"239986","[1, 5] mismatches","AXIN2",0.008,NA
"263428","[1, 5] mismatches","SMAD3",0.008,NA
"284570","[1, 5] mismatches","IGF1R",0.008,NA
"352160","[1, 5] mismatches","CSF1R",0.008,NA
"36824","[1, 5] mismatches","HNF1A",0.008,NA
"374301","[1, 5] mismatches","SPRED1",0.008,NA
"37506","[1, 5] mismatches","BRCA1",0.008,NA
"376139","[1, 5] mismatches","ROS1",0.008,NA
"376170","> 5 mismatches | Indels","ERBB4",0.008,NA
"376563","[1, 5] mismatches","TP53",0.008,NA
"376568","[1, 5] mismatches","TP53",0.008,NA
"376651","[1, 5] mismatches","TP53",0.008,NA
"405272","[1, 5] mismatches","BLM",0.008,NA
"406574","[1, 5] mismatches","TP53",0.008,NA
"406581","[1, 5] mismatches","TP53",0.008,NA
"406942","> 5 mismatches | Indels","RECQL4",0.008,NA
"407380","[1, 5] mismatches","PDGFRA",0.008,NA
"407384","> 5 mismatches | Indels","PDGFRA",0.008,NA
"407407","[1, 5] mismatches","PDGFRA",0.008,NA
"408175","[1, 5] mismatches","FANCA",0.008,NA
"409154","[1, 5] mismatches","PTCH1",0.008,NA
"416795","[1, 5] mismatches","SDHAF2",0.008,NA
"41748","[1, 5] mismatches","TSC2",0.008,NA
"419043","[1, 5] mismatches","ATM",0.008,NA
"421459","[1, 5] mismatches","STK11",0.008,NA
"428507","> 5 mismatches | Indels","MSH2",0.008,NA
"428618","[1, 5] mismatches","CDH1",0.008,NA
"428750","[1, 5] mismatches","STK11",0.008,NA
"429870","[1, 5] mismatches","SPRED1",0.008,NA
"431591","> 5 mismatches | Indels","NF1",0.008,NA
"433662","[1, 5] mismatches","APC",0.008,NA
"438291","[1, 5] mismatches","EP300",0.008,NA
"440980","[1, 5] mismatches","ERBB4",0.008,NA
"453869","[1, 5] mismatches","PTCH1",0.008,NA
"459091","[1, 5] mismatches","PDGFRA",0.008,NA
"464437","[1, 5] mismatches","IL7R",0.008,NA
"469189","[1, 5] mismatches","POLD1",0.008,NA
"477335","[1, 5] mismatches","RET",0.008,NA
"485077","[1, 5] mismatches","ALK",0.008,NA
"486371","[1, 5] mismatches","SDHA",0.008,NA
"488815","> 5 mismatches | Indels","NF1",0.008,NA
"49174","[1, 5] mismatches","TSC2",0.008,NA
"496310","[1, 5] mismatches","SOS1",0.008,NA
"512523","[1, 5] mismatches","NSD1",0.008,NA
"520044","[1, 5] mismatches","NOTCH1",0.008,NA
"526679","[1, 5] mismatches","VHL",0.008,NA
"528957","[1, 5] mismatches","RECQL4",0.008,NA
"529006","[1, 5] mismatches","RECQL4",0.008,NA
"532457","> 5 mismatches | Indels","CDH1",0.008,NA
"548782","> 5 mismatches | Indels","CDH1",0.008,NA
"55169","[1, 5] mismatches","BRCA1",0.008,NA
"55283","[1, 5] mismatches","BRCA1",0.008,NA
"555603","[1, 5] mismatches","FANCA",0.008,NA
"567170","[1, 5] mismatches","AXIN2",0.008,NA
"569899","[1, 5] mismatches","RRAS",0.008,NA
"576969","[1, 5] mismatches","ALK",0.008,NA
"578711","[1, 5] mismatches","AXIN2",0.008,NA
"582160","[1, 5] mismatches","PDGFRA",0.008,NA
"582640","[1, 5] mismatches","RECQL4",0.008,NA
"586787","[1, 5] mismatches","HNF1A",0.008,NA
"592134","[1, 5] mismatches","KDM5C",0.008,NA
"619773","[1, 5] mismatches","APC",0.008,NA
"628006","[1, 5] mismatches","ATM",0.008,NA
"635389","[1, 5] mismatches","TP53",0.008,NA
"639349","[1, 5] mismatches","PDGFRA",0.008,NA
"643205","[1, 5] mismatches","CD79B",0.008,NA
"645933","[1, 5] mismatches","RECQL4",0.008,NA
"659084","[1, 5] mismatches","ALK",0.008,NA
"803687","[1, 5] mismatches","RAC2",0.008,NA
"809275","[1, 5] mismatches","RTEL1",0.008,NA
"825898","[1, 5] mismatches","SMARCB1",0.008,NA
"827691","[1, 5] mismatches","BTK",0.008,NA
"834404","[1, 5] mismatches","POLD1",0.008,NA
"836750","[1, 5] mismatches","TP53",0.008,NA
"837847","> 5 mismatches | Indels","NF1",0.008,NA
"844436","[1, 5] mismatches","RTEL1",0.008,NA
"852153","[1, 5] mismatches","ERCC4",0.008,NA
"852374","[1, 5] mismatches","NF1",0.008,NA
"853226","[1, 5] mismatches","STK11",0.008,NA
"861116","[1, 5] mismatches","JAK3",0.008,NA
"871226","[1, 5] mismatches","FANCA",0.008,NA
"890925","[1, 5] mismatches","NOTCH3",0.008,NA
"89653","[1, 5] mismatches","MLH1",0.008,NA
"904890","[1, 5] mismatches","CSF1R",0.008,NA
"930927","[1, 5] mismatches","RB1",0.008,NA
"937416","[1, 5] mismatches","BRIP1",0.008,NA
"942731","> 5 mismatches | Indels","RAC2",0.008,NA
"950518","[1, 5] mismatches","AKT1",0.008,NA
"950767","[1, 5] mismatches","PLCG2",0.008,NA
"952603","[1, 5] mismatches","JAK3",0.008,NA
"961315","[1, 5] mismatches","CARD11",0.008,NA
"962629","[1, 5] mismatches","TP53",0.008,NA
"964826","[1, 5] mismatches","STK11",0.008,NA
"967758","[1, 5] mismatches","DNMT3B",0.008,NA
"972780","[1, 5] mismatches","HNF1A",0.008,NA
"976253","[1, 5] mismatches","APC",0.008,NA
"993884","[1, 5] mismatches","PIK3CG",0.008,NA
"995823","[1, 5] mismatches","RET",0.008,NA
"1000496","[1, 5] mismatches","EGFR",0.006,NA
"1000598","[1, 5] mismatches","RTEL1",0.006,NA
"1005474","> 5 mismatches | Indels","RECQL",0.006,NA
"1006381","[1, 5] mismatches","FANCA",0.006,NA
"100814","[1, 5] mismatches","TP53",0.006,NA
"1022058","[1, 5] mismatches","SPRED1",0.006,NA
"1024496","> 5 mismatches | Indels","RASA1",0.006,NA
"1026540","[1, 5] mismatches","FANCA",0.006,NA
"1041110","[1, 5] mismatches","ALK",0.006,NA
"1041618","[1, 5] mismatches","FANCA",0.006,NA
"1042577","[1, 5] mismatches","NF1",0.006,NA
"1049804","[1, 5] mismatches","FAT1",0.006,NA
"1052192","[1, 5] mismatches","RTEL1",0.006,NA
"1053935","[1, 5] mismatches","AXIN2",0.006,NA
"1058138","[1, 5] mismatches","RRAS",0.006,NA
"1058227","[1, 5] mismatches","NOTCH1",0.006,NA
"1066977","[1, 5] mismatches","TGFBR2",0.006,NA
"1068266","> 5 mismatches | Indels","TP53",0.006,NA
"1075814","> 5 mismatches | Indels","RB1",0.006,NA
"1180193","> 5 mismatches | Indels","ESR1",0.006,NA
"1209208","> 5 mismatches | Indels","HRAS",0.006,NA
"1209408","[1, 5] mismatches","RECQL",0.006,NA
"12503","[1, 5] mismatches","TGFBR2",0.006,NA
"126814","[1, 5] mismatches","RB1",0.006,NA
"126831","[1, 5] mismatches","RB1",0.006,NA
"126841","[1, 5] mismatches","RB1",0.006,NA
"127499","[1, 5] mismatches","BLM",0.006,NA
"127805","[1, 5] mismatches","TP53",0.006,NA
"127844","[1, 5] mismatches","MUTYH",0.006,NA
"127921","[1, 5] mismatches","CDH1",0.006,NA
"1284996","[1, 5] mismatches","FAT1",0.006,NA
"1299545","[1, 5] mismatches","TGFBR2",0.006,NA
"13078","> 5 mismatches | Indels","RB1",0.006,NA
"13088","> 5 mismatches | Indels","RB1",0.006,NA
"1309907","[1, 5] mismatches","FLT4",0.006,NA
"1328599","[1, 5] mismatches","PLCG2",0.006,NA
"1331243","[1, 5] mismatches","FLT4",0.006,NA
"133587","[1, 5] mismatches","ASXL1",0.006,NA
"133674","[1, 5] mismatches","BCL6",0.006,NA
"133675","[1, 5] mismatches","BCL6",0.006,NA
"1337759","[1, 5] mismatches","PAX5",0.006,NA
"133795","[1, 5] mismatches","CARD11",0.006,NA
"134123","[1, 5] mismatches","ERCC3",0.006,NA
"134242","[1, 5] mismatches","FANCA",0.006,NA
"134443","[1, 5] mismatches","FLT3",0.006,NA
"134472","[1, 5] mismatches","GNA11",0.006,NA
"134617","> 5 mismatches | Indels","KDR",0.006,NA
"134879","> 5 mismatches | Indels","NF1",0.006,NA
"135019","[1, 5] mismatches","PDGFRA",0.006,NA
"135020","[1, 5] mismatches","PDGFRA",0.006,NA
"135141","> 5 mismatches | Indels","RECQL4",0.006,NA
"13903","[1, 5] mismatches","NRAS",0.006,NA
"13948","[1, 5] mismatches","RET",0.006,NA
"141468","[1, 5] mismatches","BRCA1",0.006,NA
"141777","[1, 5] mismatches","BARD1",0.006,NA
"141983","[1, 5] mismatches","BRCA2",0.006,NA
"142858","[1, 5] mismatches","NF1",0.006,NA
"155836","[1, 5] mismatches","SMAD3",0.006,NA
"16341","[1, 5] mismatches","FGFR3",0.006,NA
"17681","[1, 5] mismatches","BRCA1",0.006,NA
"181544","[1, 5] mismatches","SOS1",0.006,NA
"182002","[1, 5] mismatches","AXIN2",0.006,NA
"182923","[1, 5] mismatches","TP53",0.006,NA
"184536","[1, 5] mismatches","RET",0.006,NA
"184647","[1, 5] mismatches","TP53",0.006,NA
"185443","[1, 5] mismatches","APC",0.006,NA
"185883","[1, 5] mismatches","BRCA1",0.006,NA
"186363","> 5 mismatches | Indels","TP53",0.006,NA
"186902","[1, 5] mismatches","BRCA1",0.006,NA
"191162","[1, 5] mismatches","ASXL1",0.006,NA
"198274","[1, 5] mismatches","FOXP1",0.006,NA
"207720","[1, 5] mismatches","TSC2",0.006,NA
"221085","[1, 5] mismatches","POLE",0.006,NA
"223215","[1, 5] mismatches","VHL",0.006,NA
"229939","[1, 5] mismatches","RET",0.006,NA
"230320","[1, 5] mismatches","BRIP1",0.006,NA
"230614","> 5 mismatches | Indels","NF1",0.006,NA
"233875","[1, 5] mismatches","BRCA1",0.006,NA
"236610","[1, 5] mismatches","APC",0.006,NA
"237668","> 5 mismatches | Indels","RB1",0.006,NA
"239228","[1, 5] mismatches","POLD1",0.006,NA
"239820","[1, 5] mismatches","ALK",0.006,NA
"240325","[1, 5] mismatches","PDGFRA",0.006,NA
"241118","[1, 5] mismatches","NOTCH1",0.006,NA
"246501","[1, 5] mismatches","BRCA1",0.006,NA
"279857","[1, 5] mismatches","NSD1",0.006,NA
"314698","[1, 5] mismatches","TSHR",0.006,NA
"321347","[1, 5] mismatches","FANCA",0.006,NA
"328522","[1, 5] mismatches","JAK3",0.006,NA
"3370","[1, 5] mismatches","FLCN",0.006,NA
"36801","[1, 5] mismatches","HNF1A",0.006,NA
"371836","[1, 5] mismatches","APC",0.006,NA
"373005","> 5 mismatches | Indels","NF1",0.006,NA
"373228","[1, 5] mismatches","KMT2A",0.006,NA
"373661","[1, 5] mismatches","NOTCH1",0.006,NA
"37464","[1, 5] mismatches","BRCA1",0.006,NA
"37636","[1, 5] mismatches","BRCA1",0.006,NA
"376616","[1, 5] mismatches","TP53",0.006,NA
"404364","[1, 5] mismatches","ALK",0.006,NA
"405541","[1, 5] mismatches","RET",0.006,NA
"405750","[1, 5] mismatches","POLE",0.006,NA
"406014","[1, 5] mismatches","TSC2",0.006,NA
"406935","> 5 mismatches | Indels","RECQL4",0.006,NA
"406948","[1, 5] mismatches","RECQL4",0.006,NA
"407392","[1, 5] mismatches","PDGFRA",0.006,NA
"40786","[1, 5] mismatches","MAP2K2",0.006,NA
"408196","[1, 5] mismatches","FANCA",0.006,NA
"408784","[1, 5] mismatches","AXIN2",0.006,NA
"409061","[1, 5] mismatches","NOTCH1",0.006,NA
"409167","[1, 5] mismatches","PTCH1",0.006,NA
"409387","[1, 5] mismatches","FLCN",0.006,NA
"409653","[1, 5] mismatches","FANCC",0.006,NA
"411046","[1, 5] mismatches","PMS2",0.006,NA
"411499","[1, 5] mismatches","APC",0.006,NA
"412357","[1, 5] mismatches","SDHA",0.006,NA
"412937","[1, 5] mismatches","ALK",0.006,NA
"415832","[1, 5] mismatches","RUNX1",0.006,NA
"41729","[1, 5] mismatches","TSC2",0.006,NA
"41811","[1, 5] mismatches","BRCA1",0.006,NA
"428160","[1, 5] mismatches","APC",0.006,NA
"428669","> 5 mismatches | Indels","RB1",0.006,NA
"429007","> 5 mismatches | Indels","NF1",0.006,NA
"431686","[1, 5] mismatches","NF1",0.006,NA
"449812","[1, 5] mismatches","NOTCH1",0.006,NA
"449903","[1, 5] mismatches","AXIN2",0.006,NA
"453979","[1, 5] mismatches","SUFU",0.006,NA
"459447","[1, 5] mismatches","RECQL4",0.006,NA
"465048","[1, 5] mismatches","ATRX",0.006,NA
"469308","[1, 5] mismatches","POLD1",0.006,NA
"469313","[1, 5] mismatches","POLD1",0.006,NA
"470876","[1, 5] mismatches","ALK",0.006,NA
"472904","> 5 mismatches | Indels","PLCG2",0.006,NA
"477344","[1, 5] mismatches","RET",0.006,NA
"477892","[1, 5] mismatches","NOTCH1",0.006,NA
"481176","> 5 mismatches | Indels","TP53",0.006,NA
"482266","[1, 5] mismatches","APC",0.006,NA
"485075","[1, 5] mismatches","ALK",0.006,NA
"485084","[1, 5] mismatches","ALK",0.006,NA
"485594","[1, 5] mismatches","FLCN",0.006,NA
"486115","[1, 5] mismatches","POLE",0.006,NA
"486212","[1, 5] mismatches","PTCH1",0.006,NA
"489188","[1, 5] mismatches","NF1",0.006,NA
"489222","> 5 mismatches | Indels","STK11",0.006,NA
"500712","[1, 5] mismatches","HNF1A",0.006,NA
"51048","[1, 5] mismatches","BRCA2",0.006,NA
"51661","[1, 5] mismatches","BRCA2",0.006,NA
"517442","[1, 5] mismatches","APC",0.006,NA
"520085","[1, 5] mismatches","NOTCH1",0.006,NA
"52225","[1, 5] mismatches","BRCA2",0.006,NA
"523454","[1, 5] mismatches","PDGFRB",0.006,NA
"523595","[1, 5] mismatches","NOTCH1",0.006,NA
"527243","[1, 5] mismatches","MEN1",0.006,NA
"527281","[1, 5] mismatches","MEN1",0.006,NA
"527518","[1, 5] mismatches","NF1",0.006,NA
"527538","[1, 5] mismatches","NF1",0.006,NA
"527923","> 5 mismatches | Indels","RB1",0.006,NA
"528268","[1, 5] mismatches","TP53",0.006,NA
"533715","[1, 5] mismatches","BCOR",0.006,NA
"535974","[1, 5] mismatches","TSC2",0.006,NA
"536037","[1, 5] mismatches","TSC2",0.006,NA
"539677","[1, 5] mismatches","SDHA",0.006,NA
"540618","[1, 5] mismatches","POLE",0.006,NA
"54455","[1, 5] mismatches","BRCA1",0.006,NA
"54479","[1, 5] mismatches","BRCA1",0.006,NA
"54611","[1, 5] mismatches","BRCA1",0.006,NA
"54657","[1, 5] mismatches","BRCA1",0.006,NA
"547589","[1, 5] mismatches","NF1",0.006,NA
"54769","[1, 5] mismatches","BRCA1",0.006,NA
"54935","[1, 5] mismatches","BRCA1",0.006,NA
"550541","[1, 5] mismatches","FANCA",0.006,NA
"55275","[1, 5] mismatches","BRCA1",0.006,NA
"554240","[1, 5] mismatches","FANCA",0.006,NA
"567400","[1, 5] mismatches","SDHB",0.006,NA
"572686","[1, 5] mismatches","RECQL4",0.006,NA
"573963","[1, 5] mismatches","PDGFRA",0.006,NA
"578988","[1, 5] mismatches","TP53",0.006,NA
"581207","[1, 5] mismatches","FANCA",0.006,NA
"584820","> 5 mismatches | Indels","RECQL",0.006,NA
"6073","[1, 5] mismatches","RECQL4",0.006,NA
"619068","[1, 5] mismatches","NTRK3",0.006,NA
"623872","[1, 5] mismatches","SMAD3",0.006,NA
"635555","> 5 mismatches | Indels","NKX2-1",0.006,NA
"639950","[1, 5] mismatches","RB1",0.006,NA
"640870","[1, 5] mismatches","RB1",0.006,NA
"643773","[1, 5] mismatches","DNMT3B",0.006,NA
"647218","> 5 mismatches | Indels","RB1",0.006,NA
"647415","> 5 mismatches | Indels","RAC2",0.006,NA
"648334","[1, 5] mismatches","ALK",0.006,NA
"651621","[1, 5] mismatches","FANCA",0.006,NA
"651907","[1, 5] mismatches","MEN1",0.006,NA
"652771","[1, 5] mismatches","FANCC",0.006,NA
"654518","[1, 5] mismatches","NF1",0.006,NA
"655895","[1, 5] mismatches","ATM",0.006,NA
"657691","[1, 5] mismatches","RET",0.006,NA
"659504","> 5 mismatches | Indels","HRAS",0.006,NA
"665619","[1, 5] mismatches","RECQL4",0.006,NA
"696360","[1, 5] mismatches","BCOR",0.006,NA
"709394","[1, 5] mismatches","ROS1",0.006,NA
"743486","[1, 5] mismatches","MAD2L2",0.006,NA
"7455","[1, 5] mismatches","STK11",0.006,NA
"767288","[1, 5] mismatches","MAP3K1",0.006,NA
"787381","[1, 5] mismatches","INPPL1",0.006,NA
"804019","> 5 mismatches | Indels","AR",0.006,NA
"804622","[1, 5] mismatches","NOTCH3",0.006,NA
"807371","[1, 5] mismatches","ANKRD11",0.006,NA
"807438","[1, 5] mismatches","KMT2B",0.006,NA
"808833","[1, 5] mismatches","ACVR1",0.006,NA
"818884","[1, 5] mismatches","FLCN",0.006,NA
"820332","> 5 mismatches | Indels","MRE11A",0.006,NA
"824336","[1, 5] mismatches","PTCH1",0.006,NA
"824409","[1, 5] mismatches","BLM",0.006,NA
"826218","[1, 5] mismatches","NF1",0.006,NA
"827258","> 5 mismatches | Indels","PMS2",0.006,NA
"828011","[1, 5] mismatches","TAP2",0.006,NA
"834440","[1, 5] mismatches","NTRK1",0.006,NA
"835306","[1, 5] mismatches","NF1",0.006,NA
"840514","[1, 5] mismatches","RET",0.006,NA
"841578","[1, 5] mismatches","SETD2",0.006,NA
"844823","[1, 5] mismatches","FANCA",0.006,NA
"845138","[1, 5] mismatches","EGFR",0.006,NA
"845305","[1, 5] mismatches","NF1",0.006,NA
"847640","[1, 5] mismatches","RECQL4",0.006,NA
"850940","[1, 5] mismatches","PIK3CD",0.006,NA
"857728","[1, 5] mismatches","DNMT1",0.006,NA
"859320","[1, 5] mismatches","TP53",0.006,NA
"863797","[1, 5] mismatches","NF1",0.006,NA
"871072","[1, 5] mismatches","SMAD3",0.006,NA
"873238","[1, 5] mismatches","ERBB4",0.006,NA
"889551","[1, 5] mismatches","NOTCH3",0.006,NA
"894288","[1, 5] mismatches","INSR",0.006,NA
"89745","[1, 5] mismatches","MLH1",0.006,NA
"898828","> 5 mismatches | Indels","EPAS1",0.006,NA
"899825","[1, 5] mismatches","ATR",0.006,NA
"903553","[1, 5] mismatches","TP63",0.006,NA
"91311","[1, 5] mismatches","PMS2",0.006,NA
"9220","[1, 5] mismatches","NOTCH3",0.006,NA
"925560","[1, 5] mismatches","SMAD3",0.006,NA
"933342","> 5 mismatches | Indels","PDGFRA",0.006,NA
"933938","[1, 5] mismatches","RNF43",0.006,NA
"937600","[1, 5] mismatches","FANCA",0.006,NA
"945674","[1, 5] mismatches","MSH3",0.006,NA
"94875","[1, 5] mismatches","KDM5C",0.006,NA
"949970","[1, 5] mismatches","ATM",0.006,NA
"952770","[1, 5] mismatches","PLCG2",0.006,NA
"954898","[1, 5] mismatches","APC",0.006,NA
"957593","[1, 5] mismatches","NOTCH1",0.006,NA
"961453","[1, 5] mismatches","RNF43",0.006,NA
"962254","[1, 5] mismatches","TGFBR2",0.006,NA
"967021","[1, 5] mismatches","RAF1",0.006,NA
"969254","[1, 5] mismatches","MTOR",0.006,NA
"972663","[1, 5] mismatches","PLCG2",0.006,NA
"972764","[1, 5] mismatches","HNF1A",0.006,NA
"972770","[1, 5] mismatches","HNF1A",0.006,NA
"973115","[1, 5] mismatches","ATRX",0.006,NA
"973337","> 5 mismatches | Indels","IGF1R",0.006,NA
"974007","[1, 5] mismatches","FANCA",0.006,NA
"989383","[1, 5] mismatches","AR",0.006,NA
"991708","[1, 5] mismatches","RTEL1",0.006,NA
"994543","[1, 5] mismatches","HNF1A",0.006,NA
"994565","[1, 5] mismatches","NOTCH3",0.006,NA
"1001666","[1, 5] mismatches","ERCC2",0.004,NA
"1001777","> 5 mismatches | Indels","ATM",0.004,NA
"1001896","[1, 5] mismatches","RECQL",0.004,NA
"1002644","[1, 5] mismatches","CTLA4",0.004,NA
"1003804","> 5 mismatches | Indels","ATM",0.004,NA
"1006153","> 5 mismatches | Indels","SETD2",0.004,NA
"1006253","[1, 5] mismatches","POLE",0.004,NA
"1006998","[1, 5] mismatches","PDGFRA",0.004,NA
"1009032","[1, 5] mismatches","CEBPA",0.004,NA
"1014374","[1, 5] mismatches","AXIN2",0.004,NA
"1014494","[1, 5] mismatches","DNMT1",0.004,NA
"1015410","[1, 5] mismatches","LZTR1",0.004,NA
"1017045","[1, 5] mismatches","INPPL1",0.004,NA
"1018206","[1, 5] mismatches","APC",0.004,NA
"1018616","[1, 5] mismatches","PTCH1",0.004,NA
"1018976","> 5 mismatches | Indels","RET",0.004,NA
"1021782","[1, 5] mismatches","SDHB",0.004,NA
"1022200","[1, 5] mismatches","MRE11A",0.004,NA
"1023631","[1, 5] mismatches","VHL",0.004,NA
"1024453","[1, 5] mismatches","DDR2",0.004,NA
"1026035","> 5 mismatches | Indels","RB1",0.004,NA
"1034646","[1, 5] mismatches","INPPL1",0.004,NA
"1035502","[1, 5] mismatches","MTOR",0.004,NA
"1037791","[1, 5] mismatches","SDHB",0.004,NA
"1041182","[1, 5] mismatches","EGFR",0.004,NA
"1042104","[1, 5] mismatches","AXIN2",0.004,NA
"1042845","[1, 5] mismatches","RTEL1",0.004,NA
"1044734","[1, 5] mismatches","FANCA",0.004,NA
"1045128","[1, 5] mismatches","NOTCH1",0.004,NA
"1045939","[1, 5] mismatches","PLCG2",0.004,NA
"1046920","[1, 5] mismatches","RAD50",0.004,NA
"1048749","[1, 5] mismatches","NF1",0.004,NA
"1049691","[1, 5] mismatches","FAT1",0.004,NA
"1053895","[1, 5] mismatches","ALK",0.004,NA
"1054243","> 5 mismatches | Indels","BRAF",0.004,NA
"1056713","[1, 5] mismatches","RUNX1",0.004,NA
"1058824","[1, 5] mismatches","POLD1",0.004,NA
"1061668","[1, 5] mismatches","POLD1",0.004,NA
"1065487","[1, 5] mismatches","RET",0.004,NA
"1067639","[1, 5] mismatches","NF1",0.004,NA
"1070186","[1, 5] mismatches","NF1",0.004,NA
"1075653","[1, 5] mismatches","STK11",0.004,NA
"1076273","[1, 5] mismatches","NF2",0.004,NA
"1076418","[1, 5] mismatches","RB1",0.004,NA
"1098361","> 5 mismatches | Indels","KMT2A",0.004,NA
"1098686","[1, 5] mismatches","FOXP1",0.004,NA
"1099299","[1, 5] mismatches","MTOR",0.004,NA
"1123581","[1, 5] mismatches","ICOSLG",0.004,NA
"11342","[1, 5] mismatches","BTK",0.004,NA
"11363","[1, 5] mismatches","BTK",0.004,NA
"1145068","[1, 5] mismatches","DNMT3B",0.004,NA
"1167972","[1, 5] mismatches","RNF43",0.004,NA
"1174643","[1, 5] mismatches","POLE",0.004,NA
"1175891","[1, 5] mismatches","PLCG2",0.004,NA
"1184320","[1, 5] mismatches","ANKRD11",0.004,NA
"1185044","> 5 mismatches | Indels","TP53",0.004,NA
"1187222","[1, 5] mismatches","IGF2",0.004,NA
"1219213","[1, 5] mismatches","ANKRD11",0.004,NA
"1223688","[1, 5] mismatches","NOTCH1",0.004,NA
"1239265","[1, 5] mismatches","EPHA7",0.004,NA
"12603","> 5 mismatches | Indels","HRAS",0.004,NA
"12606","> 5 mismatches | Indels","HRAS",0.004,NA
"12609","[1, 5] mismatches","HRAS",0.004,NA
"126794","> 5 mismatches | Indels","RB1",0.004,NA
"126801","> 5 mismatches | Indels","RB1",0.004,NA
"127762","[1, 5] mismatches","PMS2",0.004,NA
"127806","[1, 5] mismatches","TP53",0.004,NA
"127976","[1, 5] mismatches","MRE11A",0.004,NA
"1282693","[1, 5] mismatches","PDCD1",0.004,NA
"1298923","[1, 5] mismatches","FOXP1",0.004,NA
"1299483","> 5 mismatches | Indels","KEAP1",0.004,NA
"1304412","[1, 5] mismatches","NOTCH1",0.004,NA
"1305001","[1, 5] mismatches","MED12",0.004,NA
"1308175","[1, 5] mismatches","BRCA1",0.004,NA
"1310202","[1, 5] mismatches","MED12",0.004,NA
"1312557","[1, 5] mismatches","TGFBR2",0.004,NA
"1314997","[1, 5] mismatches","AXIN2",0.004,NA
"1319532","[1, 5] mismatches","FANCA",0.004,NA
"1319602","[1, 5] mismatches","APC",0.004,NA
"132723","[1, 5] mismatches","PTCH1",0.004,NA
"132806","[1, 5] mismatches","PIK3CD",0.004,NA
"1334247","[1, 5] mismatches","NRAS",0.004,NA
"133464","[1, 5] mismatches","ALK",0.004,NA
"133531","[1, 5] mismatches","APC",0.004,NA
"133608","[1, 5] mismatches","ATM",0.004,NA
"1337740","[1, 5] mismatches","HNF1A",0.004,NA
"133791","[1, 5] mismatches","CARD11",0.004,NA
"133793","[1, 5] mismatches","CARD11",0.004,NA
"1338090","[1, 5] mismatches","FANCA",0.004,NA
"1338678","[1, 5] mismatches","HNF1A",0.004,NA
"134136","[1, 5] mismatches","ERCC4",0.004,NA
"134241","> 5 mismatches | Indels","FANCA",0.004,NA
"1342944","[1, 5] mismatches","HNF1A",0.004,NA
